lims_pedon_id,user_pedon_id,LRR,MLRA,approved_indicators_present,number_approved_indicators_present,has_at_least_one_approved_indicator_present,number_applicable_priority_indicators,number_not_demonstrated,number_insufficient_information,all_applicable_indicators_insufficient_information,interpretation
35738,S2016NH003008,R,143,,0,False,10,1,9,False,Indicator evidence only; no final hydric/nonhydric label assigned.
35741,S2016NH003009,R,143,,0,False,10,1,9,False,Indicator evidence only; no final hydric/nonhydric label assigned.
35742,S2016NH003010,R,143,,0,False,10,1,9,False,Indicator evidence only; no final hydric/nonhydric label assigned.
35743,S2016NH003011,R,143,,0,False,10,1,9,False,Indicator evidence only; no final hydric/nonhydric label assigned.
35744,S2016NH003012,R,143,,0,False,10,1,9,False,Indicator evidence only; no final hydric/nonhydric label assigned.
35745,S2016NH003013,R,143,,0,False,10,1,9,False,Indicator evidence only; no final hydric/nonhydric label assigned.
35746,S2016NH003014,R,143,,0,False,10,1,9,False,Indicator evidence only; no final hydric/nonhydric label assigned.
35747,S2016NH003015,R,143,,0,False,10,1,9,False,Indicator evidence only; no final hydric/nonhydric label assigned.
36333,S2016CA019001,D,22A,,0,False,11,0,11,True,Indicator evidence only; no final hydric/nonhydric label assigned.
36334,S2016CA019002,,,,0,False,0,0,0,False,Indicator evidence only; no final hydric/nonhydric label assigned.
36335,S2016CA019003,D,22A,,0,False,11,5,6,False,Indicator evidence only; no final hydric/nonhydric label assigned.
36691,S2016WI099019,K,90A,,0,False,10,1,9,False,Indicator evidence only; no final hydric/nonhydric label assigned.
36692,S2016WI099006,K,90A,,0,False,10,1,9,False,Indicator evidence only; no final hydric/nonhydric label assigned.
36693,S2016WI099015,K,90A,,0,False,10,1,9,False,Indicator evidence only; no final hydric/nonhydric label assigned.
36694,S2016WI099008,K,90A,,0,False,10,1,9,False,Indicator evidence only; no final hydric/nonhydric label assigned.
36698,S2016WI099026,K,90A,,0,False,10,1,9,False,Indicator evidence only; no final hydric/nonhydric label assigned.
36700,S2016WI099024,K,90A,,0,False,10,1,9,False,Indicator evidence only; no final hydric/nonhydric label assigned.
36701,S2016WI099005,K,90A,,0,False,10,1,9,False,Indicator evidence only; no final hydric/nonhydric label assigned.
36702,S2016WI099012,K,90A,,0,False,10,1,9,False,Indicator evidence only; no final hydric/nonhydric label assigned.
36705,S2016WI069059,K,94D,,0,False,10,1,9,False,Indicator evidence only; no final hydric/nonhydric label assigned.
36707,S2016WI069053,K,94D,,0,False,10,1,9,False,Indicator evidence only; no final hydric/nonhydric label assigned.
36708,S2016WI099022,K,90A,,0,False,10,1,9,False,Indicator evidence only; no final hydric/nonhydric label assigned.
36711,S2016WI099017,K,90A,,0,False,10,1,9,False,Indicator evidence only; no final hydric/nonhydric label assigned.
36712,S2016WI099011,K,90A,,0,False,10,1,9,False,Indicator evidence only; no final hydric/nonhydric label assigned.
36713,S2016WI099010,K,90A,,0,False,10,1,9,False,Indicator evidence only; no final hydric/nonhydric label assigned.
36810,S2016MA027015,R,144B,,0,False,10,1,9,False,Indicator evidence only; no final hydric/nonhydric label assigned.
36815,S2016CA039001,,,,0,False,0,0,0,False,Indicator evidence only; no final hydric/nonhydric label assigned.
37008,S2016WI069001,K,94D,,0,False,10,1,9,False,Indicator evidence only; no final hydric/nonhydric label assigned.
37009,S2016WI069006,K,94D,,0,False,10,1,9,False,Indicator evidence only; no final hydric/nonhydric label assigned.
37010,S2016WI069009,K,94D,,0,False,10,1,9,False,Indicator evidence only; no final hydric/nonhydric label assigned.
37011,S2016WI069011,K,94D,,0,False,10,1,9,False,Indicator evidence only; no final hydric/nonhydric label assigned.
37012,S2016WI069017,K,94D,,0,False,10,1,9,False,Indicator evidence only; no final hydric/nonhydric label assigned.
37013,S2016WI069019,K,94D,,0,False,10,1,9,False,Indicator evidence only; no final hydric/nonhydric label assigned.
37014,S2016WI069020,K,94D,,0,False,10,1,9,False,Indicator evidence only; no final hydric/nonhydric label assigned.
37015,S2016WI069021,K,94D,,0,False,10,1,9,False,Indicator evidence only; no final hydric/nonhydric label assigned.
37016,S2016WI069024,K,94D,,0,False,10,1,9,False,Indicator evidence only; no final hydric/nonhydric label assigned.
37017,S2016WI069041,K,94D,,0,False,10,1,9,False,Indicator evidence only; no final hydric/nonhydric label assigned.
37018,S2016WI069050,K,94D,,0,False,10,1,9,False,Indicator evidence only; no final hydric/nonhydric label assigned.
37151,S2016UT045011,D,28A,,0,False,11,3,8,False,Indicator evidence only; no final hydric/nonhydric label assigned.
37152,S2016UT045015,D,28A,,0,False,11,3,8,False,Indicator evidence only; no final hydric/nonhydric label assigned.
37153,S2016UT045024,D,28A,,0,False,11,3,8,False,Indicator evidence only; no final hydric/nonhydric label assigned.
37154,S2016UT045008,D,28A,,0,False,11,3,8,False,Indicator evidence only; no final hydric/nonhydric label assigned.
37155,S2016UT045032,D,28A,,0,False,11,3,8,False,Indicator evidence only; no final hydric/nonhydric label assigned.
37156,S2016UT045025,D,28A,,0,False,11,3,8,False,Indicator evidence only; no final hydric/nonhydric label assigned.
37157,S2016UT045004,D,28A,,0,False,11,3,8,False,Indicator evidence only; no final hydric/nonhydric label assigned.
37158,S2016UT045018,D,28A,,0,False,11,3,8,False,Indicator evidence only; no final hydric/nonhydric label assigned.
37159,S2016UT045029,D,28A,,0,False,11,3,8,False,Indicator evidence only; no final hydric/nonhydric label assigned.
37160,S2016UT045030,D,28A,,0,False,11,3,8,False,Indicator evidence only; no final hydric/nonhydric label assigned.
37161,S2016UT045012,D,28A,,0,False,11,3,8,False,Indicator evidence only; no final hydric/nonhydric label assigned.
37196,S2016TN001001,N,128,,0,False,11,1,10,False,Indicator evidence only; no final hydric/nonhydric label assigned.
37197,S2016TN001003,N,128,,0,False,11,1,10,False,Indicator evidence only; no final hydric/nonhydric label assigned.
37198,S2016TN001009,N,128,,0,False,11,1,10,False,Indicator evidence only; no final hydric/nonhydric label assigned.
37199,S2016TN001012,N,128,,0,False,11,1,10,False,Indicator evidence only; no final hydric/nonhydric label assigned.
37200,S2016TN001015,N,128,,0,False,11,1,10,False,Indicator evidence only; no final hydric/nonhydric label assigned.
37201,S2016TN001018,N,128,,0,False,11,1,10,False,Indicator evidence only; no final hydric/nonhydric label assigned.
37202,S2016TN001021,N,128,,0,False,11,1,10,False,Indicator evidence only; no final hydric/nonhydric label assigned.
37216,S2016TN001027,N,128,,0,False,11,1,10,False,Indicator evidence only; no final hydric/nonhydric label assigned.
37217,S2016TN001029,N,128,,0,False,11,1,10,False,Indicator evidence only; no final hydric/nonhydric label assigned.
37218,S2016TN001031,N,128,,0,False,11,1,10,False,Indicator evidence only; no final hydric/nonhydric label assigned.
37219,S2016TN001033,N,128,,0,False,11,1,10,False,Indicator evidence only; no final hydric/nonhydric label assigned.
37220,S2016TN001040,N,128,,0,False,11,1,10,False,Indicator evidence only; no final hydric/nonhydric label assigned.
37221,S2016TN145004,N,128,,0,False,11,1,10,False,Indicator evidence only; no final hydric/nonhydric label assigned.
37222,S2016TN145007,N,128,,0,False,11,1,10,False,Indicator evidence only; no final hydric/nonhydric label assigned.
37223,S2016TN145008,N,128,,0,False,11,1,10,False,Indicator evidence only; no final hydric/nonhydric label assigned.
37224,S2016TN145010,N,128,,0,False,11,1,10,False,Indicator evidence only; no final hydric/nonhydric label assigned.
37225,S2016TN145014,N,128,,0,False,11,1,10,False,Indicator evidence only; no final hydric/nonhydric label assigned.
37227,S2016TN145032,N,128,,0,False,11,1,10,False,Indicator evidence only; no final hydric/nonhydric label assigned.
37228,S2016TN145035,N,128,,0,False,11,1,10,False,Indicator evidence only; no final hydric/nonhydric label assigned.
37229,S2016TN145068,N,128,,0,False,11,1,10,False,Indicator evidence only; no final hydric/nonhydric label assigned.
37293,S2016TN155001,N,130B,,0,False,11,1,10,False,Indicator evidence only; no final hydric/nonhydric label assigned.
37294,S2016TN155002,N,130B,,0,False,11,1,10,False,Indicator evidence only; no final hydric/nonhydric label assigned.
37295,S2016TN155003,N,130B,,0,False,11,1,10,False,Indicator evidence only; no final hydric/nonhydric label assigned.
37296,S2016TN155006,N,130B,,0,False,11,1,10,False,Indicator evidence only; no final hydric/nonhydric label assigned.
37297,S2016TN155007,N,130B,,0,False,11,1,10,False,Indicator evidence only; no final hydric/nonhydric label assigned.
37298,S2016TN155009,N,130B,,0,False,11,1,10,False,Indicator evidence only; no final hydric/nonhydric label assigned.
37299,S2016TN155012,N,130B,,0,False,11,1,10,False,Indicator evidence only; no final hydric/nonhydric label assigned.
37300,S2016TN155017,N,130B,,0,False,11,1,10,False,Indicator evidence only; no final hydric/nonhydric label assigned.
37301,S2016TN155019,N,130B,,0,False,11,1,10,False,Indicator evidence only; no final hydric/nonhydric label assigned.
37302,S2016TN155020,N,130B,,0,False,11,1,10,False,Indicator evidence only; no final hydric/nonhydric label assigned.
37303,S2016TN155022,N,130B,,0,False,11,1,10,False,Indicator evidence only; no final hydric/nonhydric label assigned.
37304,S2016TN155025,N,130B,,0,False,11,1,10,False,Indicator evidence only; no final hydric/nonhydric label assigned.
37305,S2016TN155026,N,130B,,0,False,11,1,10,False,Indicator evidence only; no final hydric/nonhydric label assigned.
37318,S2017AK068001,X1,228,,0,False,0,0,0,False,Indicator evidence only; no final hydric/nonhydric label assigned.
37319,S2017AK090001,X1,231,,0,False,0,0,0,False,Indicator evidence only; no final hydric/nonhydric label assigned.
37371,S2017FL097001,U,155,,0,False,12,1,11,False,Indicator evidence only; no final hydric/nonhydric label assigned.
37372,S2017FL097004,U,155,,0,False,12,1,11,False,Indicator evidence only; no final hydric/nonhydric label assigned.
37373,S2017FL097006,U,155,,0,False,12,1,11,False,Indicator evidence only; no final hydric/nonhydric label assigned.
37374,S2017FL097010,U,155,,0,False,12,1,11,False,Indicator evidence only; no final hydric/nonhydric label assigned.
37375,S2017FL097015,U,155,,0,False,12,1,11,False,Indicator evidence only; no final hydric/nonhydric label assigned.
37376,S2017FL105022,U,155,,0,False,12,1,11,False,Indicator evidence only; no final hydric/nonhydric label assigned.
37377,S2017FL097023,U,155,,0,False,12,1,11,False,Indicator evidence only; no final hydric/nonhydric label assigned.
37378,S2017FL097027,U,155,,0,False,12,1,11,False,Indicator evidence only; no final hydric/nonhydric label assigned.
37379,S2017FL105005,U,155,,0,False,12,1,11,False,Indicator evidence only; no final hydric/nonhydric label assigned.
37381,S2017FL097044,U,155,,0,False,12,1,11,False,Indicator evidence only; no final hydric/nonhydric label assigned.
37382,S2017FL105002,U,155,,0,False,12,1,11,False,Indicator evidence only; no final hydric/nonhydric label assigned.
37383,S2017FL105009,U,155,,0,False,12,1,11,False,Indicator evidence only; no final hydric/nonhydric label assigned.
37384,S2017FL105011,U,155,,0,False,12,1,11,False,Indicator evidence only; no final hydric/nonhydric label assigned.
37385,S2017FL105018,U,155,,0,False,12,1,11,False,Indicator evidence only; no final hydric/nonhydric label assigned.
37386,S2017FL105019,U,155,,0,False,12,1,11,False,Indicator evidence only; no final hydric/nonhydric label assigned.
37387,S2017FL105036,U,155,,0,False,12,1,11,False,Indicator evidence only; no final hydric/nonhydric label assigned.
37388,S2017TX497034,J,84B,,0,False,10,3,7,False,Indicator evidence only; no final hydric/nonhydric label assigned.
37389,S2017TX497039,J,84B,,0,False,10,6,4,False,Indicator evidence only; no final hydric/nonhydric label assigned.
37390,S2017TX497044,J,84B,,0,False,10,9,1,False,Indicator evidence only; no final hydric/nonhydric label assigned.
37391,S2017TX497048,J,84B,,0,False,10,6,4,False,Indicator evidence only; no final hydric/nonhydric label assigned.
37392,S2017TX497049,J,84B,,0,False,10,6,4,False,Indicator evidence only; no final hydric/nonhydric label assigned.
37393,S2017TX497050,J,84B,,0,False,10,9,1,False,Indicator evidence only; no final hydric/nonhydric label assigned.
37394,S2017TX497051,J,84B,,0,False,10,9,1,False,Indicator evidence only; no final hydric/nonhydric label assigned.
37395,S2017TX497052,J,84B,,0,False,10,9,1,False,Indicator evidence only; no final hydric/nonhydric label assigned.
37396,S2017TX497054,J,84B,,0,False,10,6,4,False,Indicator evidence only; no final hydric/nonhydric label assigned.
37397,S2017TX497058,J,84B,,0,False,10,6,4,False,Indicator evidence only; no final hydric/nonhydric label assigned.
37398,S2017TX497059,J,84B,,0,False,10,3,7,False,Indicator evidence only; no final hydric/nonhydric label assigned.
37473,S2017ND093001,F,53B,,0,False,11,3,8,False,Indicator evidence only; no final hydric/nonhydric label assigned.
37474,S2017ND093004,F,55B,,0,False,11,1,10,False,Indicator evidence only; no final hydric/nonhydric label assigned.
37475,S2017ND093007,F,53B,,0,False,11,6,5,False,Indicator evidence only; no final hydric/nonhydric label assigned.
37476,S2017ND093010,F,53B,,0,False,11,6,5,False,Indicator evidence only; no final hydric/nonhydric label assigned.
37477,S2017ND093011,F,53B,,0,False,11,6,5,False,Indicator evidence only; no final hydric/nonhydric label assigned.
37478,S2017ND093014,F,53B,,0,False,11,3,8,False,Indicator evidence only; no final hydric/nonhydric label assigned.
37479,S2017ND093016,F,53B,,0,False,11,6,5,False,Indicator evidence only; no final hydric/nonhydric label assigned.
37480,S2017ND093020,F,55B,,0,False,11,1,10,False,Indicator evidence only; no final hydric/nonhydric label assigned.
37481,S2017ND093022,F,53B,,0,False,11,1,10,False,Indicator evidence only; no final hydric/nonhydric label assigned.
37482,S2017ND093023,F,53B,,0,False,11,6,5,False,Indicator evidence only; no final hydric/nonhydric label assigned.
37483,S2017ND093027,F,53B,,0,False,11,3,8,False,Indicator evidence only; no final hydric/nonhydric label assigned.
37484,S2017ND093029,F,53B,,0,False,11,3,8,False,Indicator evidence only; no final hydric/nonhydric label assigned.
37485,S2017ND093030,F,55B,,0,False,11,1,10,False,Indicator evidence only; no final hydric/nonhydric label assigned.
37486,S2017ND093063,F,53B,,0,False,11,1,10,False,Indicator evidence only; no final hydric/nonhydric label assigned.
37515,S2017VA043001,S,147,,0,False,10,1,9,False,Indicator evidence only; no final hydric/nonhydric label assigned.
37516,S2017VA043002,S,147,,0,False,10,1,9,False,Indicator evidence only; no final hydric/nonhydric label assigned.
37517,S2017VA043005,S,147,,0,False,10,1,9,False,Indicator evidence only; no final hydric/nonhydric label assigned.
37518,S2017VA043006,S,147,,0,False,10,1,9,False,Indicator evidence only; no final hydric/nonhydric label assigned.
37519,S2017VA043008,S,147,,0,False,10,1,9,False,Indicator evidence only; no final hydric/nonhydric label assigned.
37520,S2017VA043010,S,147,,0,False,10,1,9,False,Indicator evidence only; no final hydric/nonhydric label assigned.
37521,S2017VA043011,S,147,,0,False,10,1,9,False,Indicator evidence only; no final hydric/nonhydric label assigned.
37522,S2017VA043012,S,147,,0,False,10,1,9,False,Indicator evidence only; no final hydric/nonhydric label assigned.
37523,S2017VA043015,S,147,,0,False,10,1,9,False,Indicator evidence only; no final hydric/nonhydric label assigned.
37524,S2017VA043016,S,147,,0,False,10,1,9,False,Indicator evidence only; no final hydric/nonhydric label assigned.
37525,S2017VA043017,S,147,,0,False,10,0,10,True,Indicator evidence only; no final hydric/nonhydric label assigned.
37526,S2017VA043019,S,147,,0,False,10,1,9,False,Indicator evidence only; no final hydric/nonhydric label assigned.
37527,S2017VA043020,S,147,,0,False,10,1,9,False,Indicator evidence only; no final hydric/nonhydric label assigned.
37528,S2017VA043031,S,147,,0,False,10,1,9,False,Indicator evidence only; no final hydric/nonhydric label assigned.
37529,S2017VA043032,S,147,,0,False,10,1,9,False,Indicator evidence only; no final hydric/nonhydric label assigned.
37530,S2017MA027005,R,144A,,0,False,10,1,9,False,Indicator evidence only; no final hydric/nonhydric label assigned.
37531,S2017MA027006,R,144A,,0,False,10,1,9,False,Indicator evidence only; no final hydric/nonhydric label assigned.
37532,S2017MA027017,R,144A,,0,False,10,1,9,False,Indicator evidence only; no final hydric/nonhydric label assigned.
37533,S2017MA027022,R,144A,,0,False,10,1,9,False,Indicator evidence only; no final hydric/nonhydric label assigned.
37534,S2017MA027030,R,144A,,0,False,10,1,9,False,Indicator evidence only; no final hydric/nonhydric label assigned.
37535,S2017MA027031,R,144A,,0,False,10,1,9,False,Indicator evidence only; no final hydric/nonhydric label assigned.
37536,S2017MA027058,R,144A,,0,False,10,1,9,False,Indicator evidence only; no final hydric/nonhydric label assigned.
37567,S2017CA039001,C,18,,0,False,10,3,7,False,Indicator evidence only; no final hydric/nonhydric label assigned.
37568,S2017CA039002,C,18,,0,False,10,3,7,False,Indicator evidence only; no final hydric/nonhydric label assigned.
37569,S2017CA039003,C,18,,0,False,10,3,7,False,Indicator evidence only; no final hydric/nonhydric label assigned.
37570,S2017CA039004,C,18,,0,False,10,3,7,False,Indicator evidence only; no final hydric/nonhydric label assigned.
37571,S2017CA039005,C,18,,0,False,10,1,9,False,Indicator evidence only; no final hydric/nonhydric label assigned.
37572,S2017CA039006,C,18,,0,False,10,3,7,False,Indicator evidence only; no final hydric/nonhydric label assigned.
37573,S2017CA039007,C,18,,0,False,10,1,9,False,Indicator evidence only; no final hydric/nonhydric label assigned.
37574,S2017CA039008,C,18,,0,False,10,1,9,False,Indicator evidence only; no final hydric/nonhydric label assigned.
37575,S2017CA039009,C,18,,0,False,10,1,9,False,Indicator evidence only; no final hydric/nonhydric label assigned.
37576,S2017CA039010,C,18,,0,False,10,3,7,False,Indicator evidence only; no final hydric/nonhydric label assigned.
37625,S2017MA027001,R,144A,,0,False,10,1,9,False,Indicator evidence only; no final hydric/nonhydric label assigned.
37626,S2017MA027008,R,144A,,0,False,10,1,9,False,Indicator evidence only; no final hydric/nonhydric label assigned.
37627,S2017MA027018,R,144A,,0,False,10,1,9,False,Indicator evidence only; no final hydric/nonhydric label assigned.
37628,S2017MA027021,R,144A,,0,False,10,1,9,False,Indicator evidence only; no final hydric/nonhydric label assigned.
37629,S2017MA027024,R,144A,,0,False,10,1,9,False,Indicator evidence only; no final hydric/nonhydric label assigned.
37630,S2017MA027027,R,144A,,0,False,10,1,9,False,Indicator evidence only; no final hydric/nonhydric label assigned.
37631,S2017MA027029,R,144A,,0,False,10,1,9,False,Indicator evidence only; no final hydric/nonhydric label assigned.
37632,S2017MA027059,R,144A,,0,False,10,1,9,False,Indicator evidence only; no final hydric/nonhydric label assigned.
37633,S2017MA027013,R,144A,,0,False,10,1,9,False,Indicator evidence only; no final hydric/nonhydric label assigned.
37634,S2017MA027011,R,144A,,0,False,10,1,9,False,Indicator evidence only; no final hydric/nonhydric label assigned.
37645,S2017WA011001,A,3,,0,False,10,4,6,False,Indicator evidence only; no final hydric/nonhydric label assigned.
37646,S2017WA011002,A,3,,0,False,10,1,9,False,Indicator evidence only; no final hydric/nonhydric label assigned.
37647,S2017WA011007,A,3,,0,False,10,4,6,False,Indicator evidence only; no final hydric/nonhydric label assigned.
37648,S2017WA011008,A,3,,0,False,10,4,6,False,Indicator evidence only; no final hydric/nonhydric label assigned.
37649,S2017WA011009,A,3,,0,False,10,1,9,False,Indicator evidence only; no final hydric/nonhydric label assigned.
37650,S2017WA011011,A,3,,0,False,10,1,9,False,Indicator evidence only; no final hydric/nonhydric label assigned.
37651,S2017WA011016,A,3,,0,False,10,10,0,False,Indicator evidence only; no final hydric/nonhydric label assigned.
37652,S2017WA011017,A,3,,0,False,10,1,9,False,Indicator evidence only; no final hydric/nonhydric label assigned.
37653,S2017WA011019,A,3,,0,False,10,3,7,False,Indicator evidence only; no final hydric/nonhydric label assigned.
37654,S2017WA011020,A,3,,0,False,10,1,9,False,Indicator evidence only; no final hydric/nonhydric label assigned.
37655,S2017WA011021,A,3,,0,False,10,4,6,False,Indicator evidence only; no final hydric/nonhydric label assigned.
37656,S2017WA011023,A,3,,0,False,10,1,9,False,Indicator evidence only; no final hydric/nonhydric label assigned.
37657,S2017WA011026,A,3,,0,False,10,1,9,False,Indicator evidence only; no final hydric/nonhydric label assigned.
37658,S2017WA011028,A,3,,0,False,10,1,9,False,Indicator evidence only; no final hydric/nonhydric label assigned.
37659,S2017WA011063,A,3,,0,False,10,4,6,False,Indicator evidence only; no final hydric/nonhydric label assigned.
37660,S2017WA011881,A,3,,0,False,10,4,6,False,Indicator evidence only; no final hydric/nonhydric label assigned.
37718,S2017WA059001,A,3,,0,False,10,1,9,False,Indicator evidence only; no final hydric/nonhydric label assigned.
37865,S2015GA007001,P,133A,,0,False,12,1,11,False,Indicator evidence only; no final hydric/nonhydric label assigned.
37866,S2015GA007003,P,133A,,0,False,12,1,11,False,Indicator evidence only; no final hydric/nonhydric label assigned.
37867,S2015GA007004,P,133A,,0,False,12,1,11,False,Indicator evidence only; no final hydric/nonhydric label assigned.
37868,S2015GA007005,P,133A,,0,False,12,1,11,False,Indicator evidence only; no final hydric/nonhydric label assigned.
37869,S2015GA007006,P,133A,,0,False,12,1,11,False,Indicator evidence only; no final hydric/nonhydric label assigned.
37870,S2015GA007008,P,133A,,0,False,12,1,11,False,Indicator evidence only; no final hydric/nonhydric label assigned.
37871,S2015GA007009,P,133A,,0,False,12,1,11,False,Indicator evidence only; no final hydric/nonhydric label assigned.
37872,S2015GA007010,P,133A,,0,False,12,1,11,False,Indicator evidence only; no final hydric/nonhydric label assigned.
37873,S2015GA007011,P,133A,,0,False,12,1,11,False,Indicator evidence only; no final hydric/nonhydric label assigned.
37874,S2015GA007012,P,133A,,0,False,12,1,11,False,Indicator evidence only; no final hydric/nonhydric label assigned.
37875,S2015GA007014,P,133A,,0,False,12,1,11,False,Indicator evidence only; no final hydric/nonhydric label assigned.
37876,S2015GA007015,P,133A,,0,False,12,1,11,False,Indicator evidence only; no final hydric/nonhydric label assigned.
37877,S2015GA007016,P,133A,,0,False,12,1,11,False,Indicator evidence only; no final hydric/nonhydric label assigned.
37878,S2015GA007017,P,133A,,0,False,12,1,11,False,Indicator evidence only; no final hydric/nonhydric label assigned.
37879,S2015GA007019,P,133A,,0,False,12,1,11,False,Indicator evidence only; no final hydric/nonhydric label assigned.
37880,S2015GA007021,P,133A,,0,False,12,1,11,False,Indicator evidence only; no final hydric/nonhydric label assigned.
37881,S2015GA007022,P,133A,,0,False,12,1,11,False,Indicator evidence only; no final hydric/nonhydric label assigned.
37882,S2015GA007024,P,133A,,0,False,12,1,11,False,Indicator evidence only; no final hydric/nonhydric label assigned.
37883,S2015GA007025,P,133A,,0,False,12,1,11,False,Indicator evidence only; no final hydric/nonhydric label assigned.
37884,S2015GA007026,P,133A,,0,False,12,1,11,False,Indicator evidence only; no final hydric/nonhydric label assigned.
37885,S2015GA007027,P,133A,,0,False,12,1,11,False,Indicator evidence only; no final hydric/nonhydric label assigned.
37886,S2015GA007028,P,133A,,0,False,12,1,11,False,Indicator evidence only; no final hydric/nonhydric label assigned.
37887,S2015GA007029,P,133A,,0,False,12,1,11,False,Indicator evidence only; no final hydric/nonhydric label assigned.
37888,S2017CO013008,E,48A,,0,False,10,4,6,False,Indicator evidence only; no final hydric/nonhydric label assigned.
37889,S2017CO013009,E,48A,,0,False,10,1,9,False,Indicator evidence only; no final hydric/nonhydric label assigned.
37890,S2017CO013010,E,48A,,0,False,10,1,9,False,Indicator evidence only; no final hydric/nonhydric label assigned.
37891,S2017CO013011,E,48A,,0,False,10,1,9,False,Indicator evidence only; no final hydric/nonhydric label assigned.
37892,S2017CO013012,E,48A,,0,False,10,1,9,False,Indicator evidence only; no final hydric/nonhydric label assigned.
37893,S2017CO013013,E,48A,,0,False,10,4,6,False,Indicator evidence only; no final hydric/nonhydric label assigned.
37894,S2017CO013014,E,48A,,0,False,10,1,9,False,Indicator evidence only; no final hydric/nonhydric label assigned.
37895,S2017CO013015,E,48A,,0,False,10,1,9,False,Indicator evidence only; no final hydric/nonhydric label assigned.
37896,S2017CO013016,E,48A,,0,False,10,1,9,False,Indicator evidence only; no final hydric/nonhydric label assigned.
37897,S2017CO013017,E,48A,,0,False,10,1,9,False,Indicator evidence only; no final hydric/nonhydric label assigned.
37898,S2017CO013018,E,48A,,0,False,10,1,9,False,Indicator evidence only; no final hydric/nonhydric label assigned.
37899,S2017CO013019,E,48A,,0,False,10,1,9,False,Indicator evidence only; no final hydric/nonhydric label assigned.
37900,S2017CO013020,E,48A,,0,False,10,4,6,False,Indicator evidence only; no final hydric/nonhydric label assigned.
37901,S2017CO013021,E,48A,,0,False,10,1,9,False,Indicator evidence only; no final hydric/nonhydric label assigned.
37907,S2016AL007002,P,133C,,0,False,12,1,11,False,Indicator evidence only; no final hydric/nonhydric label assigned.
37908,S2016AL007004,P,133C,,0,False,12,1,11,False,Indicator evidence only; no final hydric/nonhydric label assigned.
37909,S2016AL007005,P,133C,,0,False,12,1,11,False,Indicator evidence only; no final hydric/nonhydric label assigned.
37910,S2016AL007006,P,133C,,0,False,12,1,11,False,Indicator evidence only; no final hydric/nonhydric label assigned.
37911,S2016AL007007,P,133C,,0,False,12,1,11,False,Indicator evidence only; no final hydric/nonhydric label assigned.
37912,S2016AL007009,P,133C,,0,False,12,1,11,False,Indicator evidence only; no final hydric/nonhydric label assigned.
37913,S2016AL007010,P,133C,,0,False,12,1,11,False,Indicator evidence only; no final hydric/nonhydric label assigned.
37914,S2016AL007011,P,133C,,0,False,12,1,11,False,Indicator evidence only; no final hydric/nonhydric label assigned.
37915,S2016AL007012,P,133C,,0,False,12,1,11,False,Indicator evidence only; no final hydric/nonhydric label assigned.
37916,S2016AL007013,P,133C,,0,False,12,1,11,False,Indicator evidence only; no final hydric/nonhydric label assigned.
37917,S2016AL007015,P,133C,,0,False,12,1,11,False,Indicator evidence only; no final hydric/nonhydric label assigned.
37918,S2016AL007016,P,133C,,0,False,12,1,11,False,Indicator evidence only; no final hydric/nonhydric label assigned.
37919,S2016AL007017,P,133C,,0,False,12,1,11,False,Indicator evidence only; no final hydric/nonhydric label assigned.
37920,S2016AL007018,P,133C,,0,False,12,1,11,False,Indicator evidence only; no final hydric/nonhydric label assigned.
37921,S2016AL007020,P,133C,,0,False,12,1,11,False,Indicator evidence only; no final hydric/nonhydric label assigned.
37922,S2016AL007021,P,133C,,0,False,12,1,11,False,Indicator evidence only; no final hydric/nonhydric label assigned.
37923,S2016AL007023,P,133C,,0,False,12,1,11,False,Indicator evidence only; no final hydric/nonhydric label assigned.
37924,S2016AL007024,P,133C,,0,False,12,1,11,False,Indicator evidence only; no final hydric/nonhydric label assigned.
37925,S2016AL007025,P,133C,,0,False,12,1,11,False,Indicator evidence only; no final hydric/nonhydric label assigned.
37926,S2016AL007026,P,133C,,0,False,12,1,11,False,Indicator evidence only; no final hydric/nonhydric label assigned.
37927,S2016AL007027,P,133C,,0,False,12,1,11,False,Indicator evidence only; no final hydric/nonhydric label assigned.
37928,S2016AL007029,P,133C,,0,False,12,1,11,False,Indicator evidence only; no final hydric/nonhydric label assigned.
37929,S2016AL007030,P,133C,,0,False,12,1,11,False,Indicator evidence only; no final hydric/nonhydric label assigned.
37930,S2016AL007031,P,133C,,0,False,12,1,11,False,Indicator evidence only; no final hydric/nonhydric label assigned.
37931,S2016AL007032,P,133C,,0,False,12,1,11,False,Indicator evidence only; no final hydric/nonhydric label assigned.
37932,S2016AL007044,P,133C,,0,False,12,1,11,False,Indicator evidence only; no final hydric/nonhydric label assigned.
37933,S2016FL107002,U,155,,0,False,12,1,11,False,Indicator evidence only; no final hydric/nonhydric label assigned.
37934,S2016FL107003,U,154,,0,False,12,1,11,False,Indicator evidence only; no final hydric/nonhydric label assigned.
37935,S2016FL107005,U,154,A7,1,True,12,1,10,False,Indicator evidence only; no final hydric/nonhydric label assigned.
37936,S2016FL107007,U,154,,0,False,12,1,11,False,Indicator evidence only; no final hydric/nonhydric label assigned.
37937,S2016FL107008,U,154,,0,False,12,1,11,False,Indicator evidence only; no final hydric/nonhydric label assigned.
37938,S2016FL107010,U,154,,0,False,12,1,11,False,Indicator evidence only; no final hydric/nonhydric label assigned.
37939,S2016FL107011,U,154,,0,False,12,1,11,False,Indicator evidence only; no final hydric/nonhydric label assigned.
