lay_id,layer_key,proj_id,lims_site_id,lims_pedon_id,lay_rpt_seq_num,lay_type,top_depth_cm,bottom_depth_cm,horizon_designation,horz_desgn_master,texture_description,texture_desc_abbrev,smp_id,smp_type,smp_condition,smp_status,samples_per_layer,user_site_id,horizontal_datum_name,latitude,longitude,coordinate_source,pedon_key,user_pedon_id,observation_date_id,pedon_status,lab_proj_name,project_focus,fiscal_year,project_source,proj_type,proj_status,taxon_name,taxonomic_order,taxonomic_suborder,taxonomic_great_group,country,county,state,mir_master_count,mir_scan_count,mir_passed_scan_count,mir_blank_qc_count,mir_first_scan_date,mir_last_scan_date,layer_thickness_cm,layer_midpoint_cm,surface_or_near_surface,depth_class,al_dithionite_pct,al_oxalate_pct,bulk_density_ovendry_g_cm3,bulk_density_third_bar_g_cm3,carbonate_pct,cec_nh4oac_cmol_kg,clay_pct,estimated_organic_carbon_pct,fe_dithionite_pct,fe_oxalate_pct,ph_cacl2,ph_water,sand_pct,silt_pct,total_carbon_pct,total_nitrogen_pct,total_sulfur_pct,water_retention_15bar_pct,water_retention_third_bar_pct,qc_flag_count,user_pedon_id_crosswalk,join_confidence,join_basis,nasis_horizon_row,nasis_user_pedon_id,nasis_nasis_horizon_sequence,nasis_horizon_designation,nasis_top_depth_cm,nasis_bottom_depth_cm,nasis_thickness_cm,nasis_field_texture,nasis_matrix_color_raw,nasis_matrix_color_name,nasis_matrix_munsell,nasis_matrix_hue,nasis_matrix_value,nasis_matrix_chroma,nasis_color_moisture_status,nasis_dry_munsell,nasis_moist_munsell,nasis_redox_raw,nasis_redox_feature_type,nasis_redox_concentration_rendered,nasis_redox_depletion_rendered,nasis_redox_percentages,nasis_redox_percentage_max,nasis_redox_abundance,nasis_redox_size,nasis_redox_contrast,nasis_redox_location,nasis_reduced_matrix_rendered,nasis_gley_rendered,nasis_wetness_morphology_raw,nasis_organic_horizon_or_material_rendered,nasis_raw_horizon_description,lab_fe_dith__analyte_66,lab_fe_mjelm__analyte_671,lab_fe_ox__analyte_60,lab_fe_pyp__analyte_73,lab_mn_dith__analyte_67,lab_mn_kcl__analyte_70,lab_mn_mjelm__analyte_673,lab_mn_ox__analyte_61,lab_mn_pyp__analyte_74,lab_mn_trelm__analyte_685,nasis_drainage_class,nasis_flooding,nasis_ponding,nasis_taxonomy,nasis_current_correlated_soil_name,nasis_certified_lab_pedon_description,nasis_record_origin
175316,16N04110,4966,29288,35454,47,horizon,54.0,68.0,BCk,BC,Silty clay loam,SICL,247312,bulk,normal,submitted,1,S2016ND059020,WGS84,46.800505,-100.919598,standardized,16N0926,S2016ND059020,,not started,C2016USND122,Site_C NEON_10_NOGP,2016,NEON,characterization,completed,Chama,mollisols,ustolls,calciustolls,United States,Morton,North Dakota,4,4,4.0,0.0,2016-12-13 08:58:00,2016-12-13 08:58:00,14.0,61.0,False,60-100,0.1040012,0.11815223,1.39999841,1.21816006,6.583249,38.4107259,46.8124808,0.7704,1.8634552,0.32600285,7.79,8.36,3.5,49.7,1.56331722,0.09506659,0.04119552,20.162963,31.298213,0,S2016ND059020,EXACT,Designation and top/bottom depths agree,1308.0,S2016ND059020,3.0,BCk,54.0,68.0,14.0,silty clay loam,"grayish brown (2.5Y 5/2), dark grayish brown (2.5Y 4/2), moist",dark grayish brown,2.5Y 4/2,2.5Y,4.0,2.0,moist,2.5Y 5/2,2.5Y 4/2,"10 percent fine prominent irregular light olive brown (2.5Y 5/6), moist, masses of oxidized iron throughout | observed in pit, small. Redoximorphic features have formed in a thin band right above the sedimentary beds of the Cr horizon due to lateral flow of subsurface water along the top of the beds.",concentration,1.0,,10,10.0,,fine,prominent,throughout,,,"10 percent fine prominent irregular light olive brown (2.5Y 5/6), moist, masses of oxidized iron throughout | observed in pit, small. Redoximorphic features have formed in a thin band right above the sedimentary beds of the Cr horizon due to lateral flow of subsurface water along the top of the beds.",,"BCk—54 to 68 centimeters (21.3 to 26.8 inches); grayish brown (2.5Y 5/2), dark grayish brown (2.5Y 4/2), moist; silty clay loam; 4 percent sand; 67 percent silt; 29 percent clay; moderate medium subangular blocky structure; moderately hard, friable, moderately sticky, moderately plastic; common (3.0) very fine roots throughout; common (2.0) very fine tubular pores; 10 percent fine prominent irregular light olive brown (2.5Y 5/6), moist, masses of oxidized iron throughout; carbonate, finely disseminated throughout and 10 percent fine irregular weakly coherent cemented carbonate masses throughout and 10 percent medium irregular weakly coherent cemented carbonate masses throughout; fragments; 4 Percent of Sand; 29 percent of Clay; strong effervescence, by hcl, 1n; slightly alkaline, pH 7.8, pH meter; clear wavy boundary.; moist when described; observed in pit, small. Redoximorphic features have formed in a thin band right above the sedimentary beds of the Cr horizon due to lateral flow of subsurface water along the top of the beds.",1.8634552,,0.32600285,,0.0308676,,,132.220494,,,well,none flooding,none ponding,"Fine-silty, mixed, superactive, frigid Typic Calciustolls",Chama,no,NASIS
175317,16N04111,4966,29288,35454,48,horizon,68.0,200.0,Cr,C,Bedrock,BR,247313,bulk,normal,submitted,1,S2016ND059020,WGS84,46.800505,-100.919598,standardized,16N0926,S2016ND059020,,not started,C2016USND122,Site_C NEON_10_NOGP,2016,NEON,characterization,completed,Chama,mollisols,ustolls,calciustolls,United States,Morton,North Dakota,4,4,4.0,0.0,2016-12-13 08:58:00,2016-12-13 08:58:01,132.0,134.0,False,>100,0.0599281,0.08980802,,,4.519154,30.0787696,43.3829946,0.5976,1.3542768,0.27067867,7.71,8.19,3.0,53.6,1.1368094,0.0842081,0.02631503,11.6570104,,0,S2016ND059020,EXACT,Designation and top/bottom depths agree,1309.0,S2016ND059020,4.0,Cr,68.0,200.0,132.0,fragments,bedrock,,,,,,,,,,,,,,,,,,,,,,,"Cr—68 to 200 centimeters (26.8 to 78.7 inches); bedrock; fragments.; slightly moist when described; observed in auger, bucket",1.3542768,,0.27067867,,0.0272273,,,187.1436135,,,well,none flooding,none ponding,"Fine-silty, mixed, superactive, frigid Typic Calciustolls",Chama,no,NASIS
175318,16N04112,4966,29289,35455,49,horizon,0.0,13.0,Ap,A,Loam,L,247314,bulk,normal,submitted,1,S2016ND059021,WGS84,46.798325,-100.904268,standardized,16N0927,S2016ND059021,,not started,C2016USND122,Site_C NEON_10_NOGP,2016,NEON,characterization,completed,Farnuf,mollisols,ustolls,argiustolls,United States,Morton,North Dakota,4,4,4.0,0.0,2016-12-13 08:58:01,2016-12-13 08:58:02,13.0,6.5,True,0-10,0.0864528,0.10630457,1.25246905,1.12668699,,22.0299025,24.0452008,2.17,0.7621628,0.10535448,5.64,6.12,38.3,37.7,2.17445098,0.22672001,0.02370255,13.3879222,22.3288532,0,S2016ND059021,EXACT,Designation and top/bottom depths agree,1310.0,S2016ND059021,1.0,Ap,0.0,13.0,13.0,loam,"dark grayish brown (10YR 4/2), very dark grayish brown (10YR 3/2), moist",very dark grayish brown,10YR 3/2,10YR,3.0,2.0,moist,10YR 4/2,10YR 3/2,,,,,,,,,,,,,,,"Ap—0 to 13 centimeters (0.0 to 5.1 inches); dark grayish brown (10YR 4/2), very dark grayish brown (10YR 3/2), moist; loam; 35 percent sand; 45 percent silt; 20 percent clay; weak fine granular structure; slightly hard, friable, slightly sticky, slightly plastic; common (6.0) very fine roots throughout and few (1.0) fine roots throughout and few (1.0) coarse roots throughout; common (6.0) very fine tubular and few (1.0) fine tubular and few (1.0) coarse tubular pores; fragments; 20 percent of Clay; 35 percent of Sand; noneffervescent, by hcl, 1n; neutral, pH 7.1, pH meter; abrupt smooth boundary.; moist when described; observed in pit, small. Weak platy structure evident near the bottom of the Ap horizon resulting from soil compaction caused by cultivation in the past.",0.7621628,,0.10535448,,0.0294835,,,316.6968402,,,well,none flooding,none ponding,"Fine-loamy, mixed, superactive, frigid Typic Argiustolls",Farnuf,no,NASIS
175319,16N04113,4966,29289,35455,50,horizon,13.0,25.0,A,A,Loam,L,247315,bulk,normal,submitted,1,S2016ND059021,WGS84,46.798325,-100.904268,standardized,16N0927,S2016ND059021,,not started,C2016USND122,Site_C NEON_10_NOGP,2016,NEON,characterization,completed,Farnuf,mollisols,ustolls,argiustolls,United States,Morton,North Dakota,4,4,4.0,0.0,2016-12-13 08:58:02,2016-12-13 08:58:02,12.0,19.0,False,10-30,0.0907436,0.114036,1.36781161,1.22442099,,23.1038616,25.2594578,1.77,0.825815,0.11621504,6.05,6.61,37.8,36.9,1.76869819,0.18617876,0.01758355,16.0441176,20.7057843,0,S2016ND059021,EXACT,Designation and top/bottom depths agree,1311.0,S2016ND059021,2.0,A,13.0,25.0,12.0,loam,"dark grayish brown (10YR 4/2), very dark grayish brown (10YR 3/2), moist",very dark grayish brown,10YR 3/2,10YR,3.0,2.0,moist,10YR 4/2,10YR 3/2,,,,,,,,,,,,,,,"A—13 to 25 centimeters (5.1 to 9.8 inches); dark grayish brown (10YR 4/2), very dark grayish brown (10YR 3/2), moist; loam; 35 percent sand; 42 percent silt; 23 percent clay; moderate medium subangular blocky parts to moderate medium granular structure; slightly hard, friable, slightly sticky, slightly plastic; common (5.0) very fine roots throughout and common (2.0) fine roots throughout and few (1.0) coarse roots throughout; common (5.0) very fine tubular and common (2.0) fine tubular and few (1.0) coarse tubular pores; fragments; 23 percent of Clay; 35 percent of Sand; noneffervescent, by hcl, 1n; slightly alkaline, pH 7.4, pH meter; clear wavy boundary.; moist when described; observed in pit, small",0.825815,,0.11621504,,0.0313453,,,365.2472586,,,well,none flooding,none ponding,"Fine-loamy, mixed, superactive, frigid Typic Argiustolls",Farnuf,no,NASIS
175320,16N04114,4966,29289,35455,51,horizon,25.0,37.0,Bt,B,Clay loam,CL,247316,bulk,normal,submitted,1,S2016ND059021,WGS84,46.798325,-100.904268,standardized,16N0927,S2016ND059021,,not started,C2016USND122,Site_C NEON_10_NOGP,2016,NEON,characterization,completed,Farnuf,mollisols,ustolls,argiustolls,United States,Morton,North Dakota,4,4,4.0,0.0,2016-12-13 08:58:03,2016-12-13 08:58:03,12.0,31.0,False,30-60,0.1016077,0.15481921,1.33230548,1.17110155,0.574467,28.6959667,34.1792276,1.2516,0.9916356,0.16357644,7.31,7.8,27.7,38.1,1.31633335,0.14625926,0.01358122,17.1764706,22.6921904,0,S2016ND059021,EXACT,Designation and top/bottom depths agree,1312.0,S2016ND059021,3.0,Bt,25.0,37.0,12.0,clay loam,"grayish brown (2.5Y 5/2), dark grayish brown (2.5Y 4/2), moist",dark grayish brown,2.5Y 4/2,2.5Y,4.0,2.0,moist,2.5Y 5/2,2.5Y 4/2,,,,,,,,,,,,,,,"Bt—25 to 37 centimeters (9.8 to 14.6 inches); grayish brown (2.5Y 5/2), dark grayish brown (2.5Y 4/2), moist; clay loam; 30 percent sand; 40 percent silt; 30 percent clay; moderate medium prismatic parts to moderate medium subangular blocky structure; moderately hard, firm, moderately sticky, moderately plastic; common (3.0) very fine roots throughout; common (3.0) very fine tubular pores; 25 percent distinct very dark grayish brown (2.5Y 3/2), moist, clay films on all faces of peds; fragments; 30 percent of Clay; 30 percent of Sand; noneffervescent, by hcl, 1n; slightly alkaline, pH 7.5, pH meter; clear wavy boundary.; moist when described; observed in pit, small",0.9916356,,0.16357644,,0.0246512,,,231.3639066,,,well,none flooding,none ponding,"Fine-loamy, mixed, superactive, frigid Typic Argiustolls",Farnuf,no,NASIS
175321,16N04115,4966,29289,35455,52,horizon,37.0,57.0,Btk,B,Clay loam,CL,247317,bulk,normal,submitted,1,S2016ND059021,WGS84,46.798325,-100.904268,standardized,16N0927,S2016ND059021,,not started,C2016USND122,Site_C NEON_10_NOGP,2016,NEON,characterization,completed,Farnuf,mollisols,ustolls,argiustolls,United States,Morton,North Dakota,4,4,4.0,0.0,2016-12-13 08:58:03,2016-12-13 08:58:04,20.0,47.0,False,30-60,0.0755203,0.116945,1.4134723,1.26939515,10.74702,25.247126,34.3177694,0.69,0.9489201,0.14514751,7.85,8.35,26.5,39.2,1.98472693,0.09401338,0.00522297,13.1086957,22.2682936,0,S2016ND059021,EXACT,Designation and top/bottom depths agree,1313.0,S2016ND059021,4.0,Btk,37.0,57.0,20.0,clay loam,"light yellowish brown (2.5Y 6/3), olive brown (2.5Y 4/3), moist",olive brown,2.5Y 4/3,2.5Y,4.0,3.0,moist,2.5Y 6/3,2.5Y 4/3,,,,,,,,,,,,,,,"Btk—37 to 57 centimeters (14.6 to 22.4 inches); light yellowish brown (2.5Y 6/3), olive brown (2.5Y 4/3), moist; clay loam; 25 percent sand; 46 percent silt; 29 percent clay; moderate medium prismatic parts to moderate medium subangular blocky structure; moderately hard, firm, moderately sticky, moderately plastic; common (3.0) very fine roots throughout; common (3.0) very fine tubular pores; 25 percent distinct very dark grayish brown (2.5Y 3/2), moist, clay films on all faces of peds; carbonate, finely disseminated throughout and 3 percent medium irregular weakly coherent cemented carbonate masses throughout; fragments; 29 percent of Clay; 25 percent of Sand; strong effervescence, by hcl, 1n; slightly alkaline, pH 7.8, pH meter; gradual wavy boundary.; moist when described; observed in pit, small",0.9489201,,0.14514751,,0.0237091,,,195.0850338,,,well,none flooding,none ponding,"Fine-loamy, mixed, superactive, frigid Typic Argiustolls",Farnuf,no,NASIS
175322,16N04116,4966,29289,35455,53,horizon,57.0,105.0,Bk,B,Clay loam,CL,247318,bulk,normal,submitted,1,S2016ND059021,WGS84,46.798325,-100.904268,standardized,16N0927,S2016ND059021,,not started,C2016USND122,Site_C NEON_10_NOGP,2016,NEON,characterization,completed,Farnuf,mollisols,ustolls,argiustolls,United States,Morton,North Dakota,4,4,4.0,0.0,2016-12-13 08:58:04,2016-12-13 08:58:05,48.0,81.0,False,60-100,0.0608141,0.08581715,1.4386579,1.32313578,10.84586,22.1045629,29.7698285,0.458,0.8161823,0.1334462,7.95,8.52,33.4,36.8,1.75619298,0.06235005,0.00415667,23.0969267,20.4075657,0,S2016ND059021,EXACT,Designation and top/bottom depths agree,1314.0,S2016ND059021,5.0,Bk,57.0,105.0,48.0,clay loam,"light yellowish brown (2.5Y 6/4), olive brown (2.5Y 4/4), moist",olive brown,2.5Y 4/4,2.5Y,4.0,4.0,moist,2.5Y 6/4,2.5Y 4/4,,,,,,,,,,,,,,,"Bk—57 to 105 centimeters (22.4 to 41.3 inches); light yellowish brown (2.5Y 6/4), olive brown (2.5Y 4/4), moist; clay loam; 25 percent sand; 46 percent silt; 29 percent clay; weak coarse prismatic parts to moderate coarse subangular blocky structure; moderately hard, firm, moderately sticky, moderately plastic; common (3.0) very fine roots throughout; common (3.0) very fine tubular pores; carbonate, finely disseminated throughout and 8 percent coarse irregular weakly coherent cemented carbonate masses throughout; fragments; 29 percent of Clay; 25 percent of Sand; violent effervescence, by hcl, 1n; moderately alkaline, pH 8.4, pH meter; gradual wavy boundary.; moist when described; observed in pit, small",0.8161823,,0.1334462,,0.0204789,,,178.2111388,,,well,none flooding,none ponding,"Fine-loamy, mixed, superactive, frigid Typic Argiustolls",Farnuf,no,NASIS
175323,16N04117,4966,29290,35456,54,horizon,0.0,12.0,A,A,Loam,L,247319,bulk,normal,submitted,1,S2016ND059022,WGS84,46.786505,-100.910593,standardized,16N0928,S2016ND059022,,not started,C2016USND122,Site_C NEON_10_NOGP,2016,NEON,characterization,completed,Cabba,entisols,orthents,ustorthents,United States,Morton,North Dakota,4,4,4.0,0.0,2016-12-13 08:58:05,2016-12-13 08:58:06,12.0,6.0,True,0-10,0.0706798,0.11276813,1.14082016,0.9710892,4.710558,28.4122837,24.7166926,2.7048,0.5530187,0.11968112,7.55,8.05,38.2,37.1,3.27146218,0.2612989,0.02822028,16.599064,32.707606,0,S2016ND059022,EXACT,Designation and top/bottom depths agree,1317.0,S2016ND059022,1.0,A,0.0,12.0,12.0,loam,"very dark grayish brown (10YR 3/2), grayish brown (10YR 5/2), dry",grayish brown,10YR 5/2,10YR,5.0,2.0,,,,,,,,,,,,,,,,,,"A—0 to 12 centimeters (0.0 to 4.7 inches); very dark grayish brown (10YR 3/2), grayish brown (10YR 5/2), dry; loam; 30 percent sand; 47 percent silt; 23 percent clay; weak medium subangular blocky parts to moderate medium granular structure; slightly hard, friable, slightly sticky, slightly plastic; 3.0 very fine roots throughout and 2.0 fine roots throughout; 3.0 very fine tubular and 2.0 fine tubular pores; 1 percent by volume nonflat subrounded indurated 5-10-20 millimeter granite fragments observed by visual inspection method; noneffervescent, by hcl, 1n; moderately alkaline, pH 8.1, pH meter; clear wavy boundary.; moist when described; observed in pit, small",0.5530187,,0.11968112,,0.0075355,,,72.3703504,,,well,none flooding,none ponding,"Loamy, mixed, superactive, calcareous, frigid Typic Ustorthents",Cabba,no,NASIS
175324,16N04118,4966,29290,35456,55,horizon,12.0,28.0,Bk,B,Loam,L,247320,bulk,normal,submitted,1,S2016ND059022,WGS84,46.786505,-100.910593,standardized,16N0928,S2016ND059022,,not started,C2016USND122,Site_C NEON_10_NOGP,2016,NEON,characterization,completed,Cabba,entisols,orthents,ustorthents,United States,Morton,North Dakota,4,4,4.0,0.0,2016-12-13 08:58:06,2016-12-13 08:58:06,16.0,20.0,False,10-30,0.0692431,0.11162622,1.08054682,0.96172752,11.576242,24.874476,21.299987,1.5804,0.4998949,0.12573628,7.7,8.27,43.4,35.3,2.96665928,0.16713573,0.01775817,17.3333333,28.9629276,0,S2016ND059022,EXACT,Designation and top/bottom depths agree,1318.0,S2016ND059022,2.0,Bk,12.0,28.0,16.0,loam,"brown (10YR 4/3), pale brown (10YR 6/3), dry",pale brown,10YR 6/3,10YR,6.0,3.0,,,,,,,,,,,,,,,,,,"Bk—12 to 28 centimeters (4.7 to 11.0 inches); brown (10YR 4/3), pale brown (10YR 6/3), dry; loam; 28 percent sand; 49 percent silt; 23 percent clay; weak medium subangular blocky structure; slightly hard, friable, slightly sticky, slightly plastic; 2.0 very fine roots throughout and 1.0 fine roots throughout; 2.0 very fine tubular and 1.0 fine tubular pores; carbonate, finely disseminated throughout and 1 percent medium irregular weakly coherent cemented carbonate masses throughout; fragments; strong effervescence, by hcl, 1n; moderately alkaline, pH 8.3, pH meter; clear wavy boundary.; moist when described; observed in pit, small",0.4998949,,0.12573628,,0.0044108,,,43.8979519,,,well,none flooding,none ponding,"Loamy, mixed, superactive, calcareous, frigid Typic Ustorthents",Cabba,no,NASIS
175325,16N04119,4966,29290,35456,56,horizon,28.0,40.0,BCk,BC,Loam,L,247321,bulk,normal,submitted,1,S2016ND059022,WGS84,46.786505,-100.910593,standardized,16N0928,S2016ND059022,,not started,C2016USND122,Site_C NEON_10_NOGP,2016,NEON,characterization,completed,Cabba,entisols,orthents,ustorthents,United States,Morton,North Dakota,4,4,4.0,0.0,2016-12-13 08:58:07,2016-12-13 08:58:07,12.0,34.0,False,30-60,0.0568887,0.09303415,1.10824979,0.99250908,16.576484,22.6685663,23.5252747,0.8104,0.6329821,0.2107012,7.93,8.6,40.0,36.5,2.80039302,0.09404305,0.00835938,14.75,25.6439372,0,S2016ND059022,EXACT,Designation and top/bottom depths agree,1319.0,S2016ND059022,3.0,BCk,28.0,40.0,12.0,loam,"olive brown (2.5Y 4/3), light yellowish brown (2.5Y 6/3), dry",light yellowish brown,2.5Y 6/3,2.5Y,6.0,3.0,,,,"2 percent medium distinct irregular dark yellowish brown (10YR 4/6), moist, masses of oxidized iron on horizontal faces of peds and 3 percent fine distinct irregular yellowish brown (10YR 5/6), moist, masses of oxidized iron lining pores",concentration,1.0,,2 | 3,3.0,,medium | fine,distinct,,,,"2 percent medium distinct irregular dark yellowish brown (10YR 4/6), moist, masses of oxidized iron on horizontal faces of peds and 3 percent fine distinct irregular yellowish brown (10YR 5/6), moist, masses of oxidized iron lining pores",,"BCk—28 to 40 centimeters (11.0 to 15.7 inches); olive brown (2.5Y 4/3), light yellowish brown (2.5Y 6/3), dry; loam; 30 percent sand; 47 percent silt; 23 percent clay; weak coarse subangular blocky structure; slightly hard, friable, slightly sticky, slightly plastic; 1.0 very fine roots throughout; 1.0 very fine tubular and 1.0 fine tubular pores; 2 percent medium distinct irregular dark yellowish brown (10YR 4/6), moist, masses of oxidized iron on horizontal faces of peds and 3 percent fine distinct irregular yellowish brown (10YR 5/6), moist, masses of oxidized iron lining pores; carbonate, finely disseminated throughout and 2 percent medium irregular weakly coherent cemented carbonate masses throughout; fragments; strong effervescence, by hcl, 1n; moderately alkaline, pH 8.4, pH meter; clear wavy boundary.; moist when described; observed in pit, small",0.6329821,,0.2107012,,0.0072757,,,51.8031058,,,well,none flooding,none ponding,"Loamy, mixed, superactive, calcareous, frigid Typic Ustorthents",Cabba,no,NASIS
175326,16N04120,4966,29290,35456,57,horizon,40.0,200.0,Cr,C,Bedrock,BR,247322,bulk,normal,submitted,1,S2016ND059022,WGS84,46.786505,-100.910593,standardized,16N0928,S2016ND059022,,not started,C2016USND122,Site_C NEON_10_NOGP,2016,NEON,characterization,completed,Cabba,entisols,orthents,ustorthents,United States,Morton,North Dakota,4,4,4.0,0.0,2016-12-13 08:58:07,2016-12-13 08:58:08,160.0,120.0,False,>100,0.0422234,0.06873146,,,15.157133,21.2190298,21.4957148,0.4108,0.5452479,0.18763264,8.06,8.62,47.1,31.4,2.23390871,0.06234164,0.0,14.5320464,,0,S2016ND059022,EXACT,Designation and top/bottom depths agree,1320.0,S2016ND059022,4.0,Cr,40.0,200.0,160.0,bedrock,"light olive brown (2.5Y 5/4), light yellowish brown (2.5Y 6/3), dry",light yellowish brown,2.5Y 6/3,2.5Y,6.0,3.0,,,,"3 percent coarse distinct irregular strong brown (7.5YR 5/6), moist, masses of oxidized iron on horizontal faces of peds",concentration,1.0,,3,3.0,,coarse,distinct,,,,"3 percent coarse distinct irregular strong brown (7.5YR 5/6), moist, masses of oxidized iron on horizontal faces of peds",,"Cr—40 to 200 centimeters (15.7 to 78.7 inches); light olive brown (2.5Y 5/4), light yellowish brown (2.5Y 6/3), dry; bedrock; structureless massive; 1.0 very fine roots top of horizon; 3 percent coarse distinct irregular strong brown (7.5YR 5/6), moist, masses of oxidized iron on horizontal faces of peds; 3 percent coarse irregular weakly coherent cemented carbonate masses along lamina or strata surfaces; fragments; strong effervescence, by hcl, 1n.; moist when described; observed in auger, bucket",0.5452479,,0.18763264,,0.0070372,,,58.3368852,,,well,none flooding,none ponding,"Loamy, mixed, superactive, calcareous, frigid Typic Ustorthents",Cabba,no,NASIS
175327,16N04121,4966,29291,35457,58,horizon,0.0,13.0,Ap,A,Silt loam,SIL,247323,bulk,normal,submitted,1,S2016ND059023,WGS84,46.799135,-100.902753,standardized,16N0929,S2016ND059023,,not started,C2016USND122,Site_C NEON_10_NOGP,2016,NEON,characterization,completed,Janesburg,mollisols,ustolls,natrustolls,United States,Morton,North Dakota,4,4,4.0,0.0,2016-12-13 08:58:08,2016-12-13 08:58:08,13.0,6.5,True,0-10,0.0992292,0.12111124,1.29273909,1.15442706,,24.9777496,28.9272908,3.03,0.768325,0.11732313,5.69,6.23,26.5,44.6,3.02563438,0.27881272,0.02788127,14.6153846,24.7643447,0,S2016ND059023,EXACT,Designation and top/bottom depths agree,1321.0,S2016ND059023,1.0,Ap,0.0,13.0,13.0,silt loam,"very dark grayish brown (10YR 3/2), black (10YR 2/1), moist",black,10YR 2/1,10YR,2.0,1.0,moist,10YR 3/2,10YR 2/1,,,,,,,,,,,,,,,"Ap—0 to 13 centimeters (0.0 to 5.1 inches); very dark grayish brown (10YR 3/2), black (10YR 2/1), moist; silt loam; 5 percent sand; 75 percent silt; 20 percent clay; weak fine granular structure; slightly hard, friable, slightly sticky, slightly plastic; common (6.0) very fine roots throughout and common (2.0) fine roots throughout; common (6.0) very fine tubular and common (2.0) fine tubular pores; fragments; 20 percent of Clay; 5 percent of Sand; noneffervescent, by hcl, 1n; neutral, pH 7.2, pH meter; abrupt smooth boundary.; moist when described; observed in pit, small",0.768325,,0.11732313,,0.0281753,,,291.1431959,,,well,none flooding,none ponding,"Fine, smectitic, frigid Typic Natrustolls",Janesburg,no,NASIS
175328,16N04122,4966,29291,35457,59,horizon,13.0,21.0,Bw1,B,Silt loam,SIL,247324,bulk,normal,submitted,1,S2016ND059023,WGS84,46.799135,-100.902753,standardized,16N0929,S2016ND059023,,not started,C2016USND122,Site_C NEON_10_NOGP,2016,NEON,characterization,completed,Janesburg,mollisols,ustolls,natrustolls,United States,Morton,North Dakota,4,4,4.0,0.0,2016-12-13 08:58:08,2016-12-13 08:58:09,8.0,17.0,False,10-30,0.1361128,0.17673639,1.3236495,1.13424822,,26.0668484,35.4270173,1.38,1.0075546,0.12160567,6.44,7.21,29.9,34.7,1.38456471,0.13533339,0.01353334,15.9940653,25.3698833,0,S2016ND059023,EXACT,Designation and top/bottom depths agree,1322.0,S2016ND059023,2.0,Bw1,13.0,21.0,8.0,silt loam,"very dark grayish brown (10YR 3/2), very dark brown (10YR 2/2), moist",very dark brown,10YR 2/2,10YR,2.0,2.0,moist,10YR 3/2,10YR 2/2,,,,,,,,,,,,,,,"Bw1—13 to 21 centimeters (5.1 to 8.3 inches); very dark grayish brown (10YR 3/2), very dark brown (10YR 2/2), moist; silt loam; 5 percent sand; 72 percent silt; 23 percent clay; weak medium prismatic parts to moderate medium subangular blocky structure; slightly hard, friable, slightly sticky, slightly plastic; common (4.0) very fine roots throughout and few (1.0) fine roots throughout; common (4.0) very fine tubular and few (1.0) fine tubular pores; fragments; 23 Percent of Clay; 5 Percent of Sand; noneffervescent, by hcl, 1n; slightly alkaline, pH 7.4, pH meter; clear smooth boundary.; moist when described; observed in pit, small",1.0075546,,0.12160567,,0.032706,,,322.3027224,,,well,none flooding,none ponding,"Fine, smectitic, frigid Typic Natrustolls",Janesburg,no,NASIS
175329,16N04123,4966,29291,35457,60,horizon,21.0,50.0,Bw2,B,Silt loam,SIL,247325,bulk,normal,submitted,1,S2016ND059023,WGS84,46.799135,-100.902753,standardized,16N0929,S2016ND059023,,not started,C2016USND122,Site_C NEON_10_NOGP,2016,NEON,characterization,completed,Janesburg,mollisols,ustolls,natrustolls,United States,Morton,North Dakota,4,4,4.0,0.0,2016-12-13 08:58:09,2016-12-13 08:58:10,29.0,35.5,False,30-60,0.1240639,0.16697657,1.54415434,1.27873559,,28.9671318,39.8826377,1.23,0.9390709,0.11051157,6.65,7.37,25.8,34.3,1.23332448,0.14632663,0.01149709,17.7284946,26.8001262,0,S2016ND059023,EXACT,Designation and top/bottom depths agree,1323.0,S2016ND059023,3.0,Bw2,21.0,50.0,29.0,silt loam,"grayish brown (10YR 5/2), dark grayish brown (10YR 4/2), moist",dark grayish brown,10YR 4/2,10YR,4.0,2.0,moist,10YR 5/2,10YR 4/2,,,,,,,,,,,,,,,"Bw2—21 to 50 centimeters (8.3 to 19.7 inches); grayish brown (10YR 5/2), dark grayish brown (10YR 4/2), moist; silt loam; 5 percent sand; 70 percent silt; 25 percent clay; moderate coarse prismatic parts to moderate medium subangular blocky structure; moderately hard, firm, slightly sticky, slightly plastic; common (2.0) very fine roots throughout; common (2.0) very fine tubular pores; 40 percent prominent black (10YR 2/1), moist, clay films on all faces of peds; fragments; 5 percent of Sand; 25 percent of Clay; noneffervescent, by hcl, 1n; slightly alkaline, pH 7.5, pH meter; clear wavy boundary.; moist when described; observed in pit, small",0.9390709,,0.11051157,,0.0245735,,,262.8724294,,,well,none flooding,none ponding,"Fine, smectitic, frigid Typic Natrustolls",Janesburg,no,NASIS
